id,target,comment,label,language,source,transformation,translation,target_lang,rtt
41568,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,"Le poids du lobby des assureurs est trop important dans la politique de santé. On en veut pour preuve l’interdiction réclamée par les caisses maladie du modèle fribourgeois de prescription des médicaments dans les EMS, modèle pourtant efficace, avec pour conséquence des millions supplémentaires à la charge du contribuable fribourgeois. Il y a donc des possibilités d'optimiser les  dépenses de la santé sans faire supporter davantage de coûts aux assurés.",AGAINST,fr,X-Stance,,"The weight of the insurance lobby is too great in health policy. Proof of this is the prohibition demanded by the sickness funds of the Fribourg model for prescribing medication in EMSs, a model that is nonetheless effective, with the consequence of millions more being added to the burden of Fribourg taxpayers. There are therefore possibilities to optimize health spending without making the insured pay more.",en,"Le poids du lobby des assurances est trop important dans la politique de santé. La preuve en est l'interdiction demandée par les caisses maladie du modèle de Fribourg pour la prescription de médicaments dans les EMS, un modèle qui est pourtant efficace, avec pour conséquence d'ajouter des millions au fardeau des contribuables fribourgeois. Il existe donc des possibilités d'optimiser les dépenses de santé sans faire payer plus aux assurés."
41604,Une initiative souhaite donner à la Confédération plus de compétences pour prendre des mesures permettant la diminution des coûts de la santé (introduction d'un frein aux coûts). Êtes-vous en faveur de cette proposition?,"Si il s’agit notamment de diminuer le coût des médicaments, y compris les génériques, souvent trois fois plus chers que dans les pays limitrophes, il n’y a aucune hésitation à avoir. Il y a aussi la valorisation du rôle du médecin de famille qui peut procéder à une première évaluation de l’état du patient. Pour diminuer les couts de la santé c’est tout une batterie de mesures qu’il faut déployer et pas toujours au détriment des médecins, ni de la qualité des soins.",FAVOR,fr,X-Stance,,"If it is particularly a question of reducing the cost of medicines, including generics, which are often three times more expensive than in neighboring countries, there is no hesitation to have. There is also the enhancement of the role of the family doctor who can carry out a first evaluation of the patient's condition. To reduce health costs, a whole battery of measures must be deployed and not always at the expense of doctors or the quality of care.",en,"S'il s'agit particulièrement de réduire le coût des médicaments, y compris les génériques, qui sont souvent trois fois plus chers que dans les pays voisins, il n'y a pas d'hésitation à avoir. Il y a aussi le renforcement du rôle du médecin de famille qui peut effectuer une première évaluation de l'état du patient. Pour réduire les coûts de santé, toute une batterie de mesures doit être déployée et pas toujours au détriment des médecins ou de la qualité des soins."
41695,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,"C'est avec un système d'assurance maladie financé sur le modèle de l'AVS avec des primes
proportionnelles au revenu qu'on peut faire face aux coûts de la santé dans des conditions qui ne
représentent pas une charge financière écrasante pour certain·e·s.",AGAINST,fr,X-Stance,,"It is with a health insurance financed on the model of the AVS with premiums
proportional to income that we can meet health costs under conditions that do not
represent an overwhelming financial burden for some.",en,"C'est avec une assurance maladie financée sur le modèle de l'AVS avec des primes
proportionnelles au revenu que nous pouvons couvrir les frais de santé dans des
conditions qui ne représentent pas une charge financière écrasante pour certains."
41726,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être transparent?,Il s'agit de démocratie basique. Il faudrait aussi plafonner les montants maximum pour les campagnes afin de ne pas défavoriser des partis avec peu de ressources.,FAVOR,fr,X-Stance,,This is basic democracy. There should also be a cap on the maximum amounts for campaigns so as not to disadvantage parties with few resources.,en,C'est la démocratie de base. Il devrait également y avoir un plafond sur les montants maximums pour les campagnes afin de ne pas désavantager les partis avec peu de ressources.
42096,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,on doit travailler à augmenter l'efficience des soins et non à dissuader d'être soigné.,AGAINST,fr,X-Stance,,"We must work to increase the efficiency of care, not to discourage people from seeking care.",en,"Nous devons nous efforcer d'accroître l'efficacité des soins, et non pas décourager les gens de demander des soins."
42100,Une initiative souhaite donner à la Confédération plus de compétences pour prendre des mesures permettant la diminution des coûts de la santé (introduction d'un frein aux coûts). Êtes-vous en faveur de cette proposition?,"Actuellement de nombreux actes sont réalisés à double : il y a des pistes d'économies dans ce domaine. 
En revanche, la qualité et la sécurité des soins ne doivent pas être remis en cause.",AGAINST,fr,X-Stance,,"Currently many acts are performed in duplicate: there are areas where savings can be made.
On the other hand, the quality and safety of care must not be called into question.",en,"Actuellement, de nombreux actes sont effectués en double : il y a des domaines où des économies peuvent être réalisées.
D'un autre côté, la qualité et la sécurité des soins ne doivent pas être remises en question."
42640,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,"Ce n'est pas une priorité mais on peut en parler, si la demande provient d'une majorité de jeunes",FAVOR,fr,X-Stance,,"It's not a priority, but we can talk about it, if the request comes from a majority of young people",en,"Ce n'est pas une priorité, mais nous pouvons en discuter si la demande émane d'une majorité de jeunes"
43448,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,"Oui, mais la politique de subside n'est qu'une fausse solution à l'augmentation des primes.

L'Etat ne devrait pas sponsoriser une activité privée avec des fonds publics quand celle-ci est largement bénéficiaire chaque année et ne se remet que très peu en question.",FAVOR,fr,X-Stance,,"Yes, but the subsidy policy is only a false solution to the increase in premiums.
The state should not sponsor a private activity with public funds when it is highly profitable every year and does not question itself very much.",en,"Oui, mais la politique de subvention n'est qu'une fausse solution à l'augmentation des primes.
L'État ne devrait pas parrainer une activité privée avec des fonds publics lorsqu'elle est très rentable chaque année et ne se pose pas beaucoup de questions."
43494,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?",Il faut donner à notre police et à notre justice la possibilité d'être percutantes pour lutter contre la criminalité.,FAVOR,fr,X-Stance,,We need to give our police and judiciary the ability to be effective in the fight against crime.,en,Nous devons donner à notre police et à notre système judiciaire les moyens d'être efficaces dans la lutte contre la criminalité.
43767,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,Il y déjà suffisamment de gens qui ne peuvent pas payer. Ce n'est pas la solution,AGAINST,fr,X-Stance,,There are already enough people who can't pay. That's not the solution,en,Il y a déjà suffisamment de personnes qui ne peuvent pas payer. Ce n'est pas la solution
44397,Soutenez-vous les efforts au niveau des cantons visant à réduire les prestations d'aide sociale?,"À nouveau, il est inutile et contre productif pour l'économie de couper l'aide aux plus faibles. Si leur minimum vital n'est pas assuré, il devient extrêmement difficile de les réintégrer sur le marché du travail.",AGAINST,fr,X-Stance,,"Again, it is useless and counterproductive for the economy to cut aid to the weakest. If their basic needs are not met, it becomes extremely difficult to reintegrate them into the labor market.",en,"Encore une fois, il est inutile et contre-productif pour l'économie de réduire l'aide aux plus faibles. Si leurs besoins de base ne sont pas satisfaits, il devient extrêmement difficile de les réintégrer sur le marché du travail."
45071,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?","C'est un outil puissant et efficace, pourquoi s'en priver ?",FAVOR,fr,X-Stance,,"It is a powerful and effective tool, why deprive yourself of it?",en,"C'est un outil puissant et efficace, pourquoi vous en priver?"
45147,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,"Les coûts de la santé ne doivent pas augmenter. Une solution pour diminuer ces coûts serait d'empêcher certains patients d'aller toutes les deux semaines chez le médecin. 
Un médecin n'est pas un psychologue et ne devrait être consulté qu'en cas de réel problème.",AGAINST,fr,X-Stance,,"Healthcare costs should not increase. One solution to reduce these costs would be to prevent some patients from going to the doctor every two weeks.
A doctor is not a psychologist and should only be consulted in case of a real problem.",en,"Les coûts de la santé ne devraient pas augmenter. Une solution pour réduire ces coûts serait d'empêcher certains patients d'aller chez le médecin toutes les deux semaines.
Un médecin n'est pas un psychologue et ne devrait être consulté qu'en cas de problème réel."
45731,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"Actuellement, la Suisse a presque atteint le maximum de son efficacité en matière d'énergies renouvelables, il n'est donc plus nécessaire de centrer nos efforts sur ce domaine-là, il s'agit en fait d'une fausse bonne idée. Ce qu'il faudrait, c'est se tourner vers d'autres aspects plus urgents concernant la transition énergétique, comme l'isolation des bâtiments ou la revalorisation de la chaleur fatale.",AGAINST,fr,X-Stance,,"Currently, Switzerland has almost reached the maximum of its efficiency in terms of renewable energies, so it is no longer necessary to focus our efforts on this area, it is actually a false good idea. What should be done is to turn to other more urgent aspects concerning the energy transition, such as the insulation of buildings or the revalorization of waste heat.",en,"Actuellement, la Suisse a presque atteint le maximum de son efficacité en termes d'énergies renouvelables, il n'est donc plus nécessaire de concentrer nos efforts sur ce domaine, c'est en fait une fausse bonne idée. Ce qu'il faudrait faire, c’est se tourner vers d'autres aspects plus urgents concernant la transition énergétique, tels que l'isolation des bâtiments ou la valorisation de la chaleur résiduelle."
45735,Le moratoire actuel sur les plantes et les animaux génétiquement modifiés devrait-il être prolongé au-delà de 2021?,"Les OGM en tant que tels ne sont pas dangereux pour la santé, il faut par contre pouvoir en contrôler l'utilisation.",AGAINST,fr,X-Stance,,"GMOs as such are not dangerous to health, but their use needs to be controlled.",en,"Les OGM en tant que tels ne sont pas dangereux pour la santé, mais leur utilisation doit être contrôlée."
45793,Les personnes sans-papiers devraient-elles pouvoir obtenir plus facilement un statut de séjour régularisé?,"Il n'est pas souhaitable de créer une injustice entre les migrants qui ont déposé une demande légale et qui a été refusée contre ceux venus illégalement, mais qui se serait fait régulariser. Cependant, il serait sage de prendre cette problématique au cas par cas. En effet, ceux venus illégalement, mais que nous n'avons pas été capable d'expulser alors qu'ils travaillent depuis des années, se verrait moins exploité et donc contribuerai plus fiscalement tout en limitant le travail au noir.",FAVOR,fr,X-Stance,,"It is not desirable to create an injustice between migrants who have submitted a legal application that has been refused and those who have come illegally but have been regularized. However, it would be wise to take this issue on a case-by-case basis. Indeed, those who came illegally, but whom we have not been able to expel while they have been working for years, would be less exploited and therefore contribute more fiscally while limiting undeclared work.",en,"Il n'est pas souhaitable de créer une injustice entre les migrants qui ont soumis une demande légale qui a été refusée et ceux qui sont arrivés illégalement mais qui ont été régularisés. Cependant, il serait judicieux d'examiner cette question au cas par cas. En effet, les personnes qui sont venues de manière illégale, mais que nous n'avons pas pu expulser alors qu'elles travaillent depuis des années, seraient moins exploitées et contribueraient donc davantage sur le plan fiscal tout en limitant le travail non déclaré."
46049,Approuveriez-vous le principe du consentement présumé pour le don d’organes?,"On présume que chacun est d'accord de recevoir, pourquoi pas de donner.",FAVOR,fr,X-Stance,,"It is presumed that everyone agrees to receive, why not give.",en,"On suppose que tout le monde est d'accord pour recevoir, alors pourquoi ne pas donner."
46062,Approuveriez-vous le principe du consentement présumé pour le don d’organes?,Le corps d'un défunt n'est pas présumé appartenir à l'Etat. Le consentement éclairé doit être explicite à chaque fois qu'il s'agit de matériel humain.,AGAINST,fr,X-Stance,,A deceased person's body is not presumed to belong to the state. Informed consent must be explicit whenever human material is involved.,en,Le corps d'une personne décédée n'est pas présumé appartenir à l'État. Le consentement éclairé doit être explicite chaque fois que du matériel humain est impliqué.
46497,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?",Ces deux institutions - justice et police -  avant d'obtenir des moyens supplémentaires d'analyses doivent réformer leurs fonctionnements.,AGAINST,fr,X-Stance,,These two institutions—justice and police—must reform their operations before obtaining additional means of analysis.,en,"Ces deux institutions, la justice et la police, doivent réformer leurs opérations avant d'obtenir des moyens d'analyse supplémentaires."
46572,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,Un tel système conduit à la déresponsabilitation des patients face aux coûts de la santé.,AGAINST,fr,X-Stance,,Such a leads to patients not being held accountable for healthcare costs.,en,Cela conduit à ce que les patients ne soient pas tenus responsables des coûts des soins de santé.
47147,"Une vaccination obligatoire des enfants, basée sur le plan de vaccination suisse, devrait-elle être instaurée?","Cela fait partie de la responsabilité individuelle. Le service doit être proposé gratuitement puisqu'il découle de la santé publique, mais en aucun cas être rendu obligatoire. Cela permettrait aussi des économies à l'Etat.",AGAINST,fr,X-Stance,,"This is part of individual responsibility. The service should be offered for free since it stems from public health, but in no case should it be mandatory. This would also allow the state to save money.",en,"Cela fait partie de la responsabilité individuelle. Le service devrait être offert gratuitement puisqu'il relève de la santé publique, mais il ne devrait en aucun cas être obligatoire. Cela permettrait également à l'État d'économiser de l'argent."
47148,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,"Dans la mesure où cela vise à l'uniformisation et à l'égalité de traitement, effectivement, cette initiative est positive. Cependant, il serait préférable de réformer l'entièreté du sytème des assurances privées vers un dispositif de santé inconditionnel et universel.",FAVOR,fr,X-Stance,,"To the extent that it aims at standardization and equal treatment, this initiative is indeed positive. However, it would be preferable to reform the entire private insurance towards an unconditional and universal health .",en,"Dans la mesure où elle vise la standardisation et un traitement égal, cette initiative est effectivement positive. Toutefois, il serait préférable de réformer l'ensemble de l'assurance privée en vue d'une santé inconditionnelle et universelle."
47675,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"Les travailleurs d'un certain âge doivent avoir la possibilité de se reconvertir professionnellement! On pense à la numérisation, à la disparition de certains métiers.",FAVOR,fr,X-Stance,,"Workers of a certain age must have the opportunity to retrain professionally! We are thinking about digitization, the disappearance of certain professions.",en,"Les travailleurs d'un certain âge doivent avoir la possibilité de se reconvertir professionnellement! Nous pensons à la numérisation, à la disparition de certains métiers."
47981,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,"Oui à l'augmentation de la franchise minimale, mais non à une augmentation de la participation aux coûts médicaux personnels",FAVOR,fr,X-Stance,,"Yes to increasing the minimum deductible, but no to increasing personal medical cost-sharing",en,"Oui à l'augmentation de la franchise minimale, mais non à une augmentation de la participation personnelle aux frais médicaux"
48372,Pensez-vous qu'il soit juste que les écoles octroient des dispenses scolaires en raison de motifs religieux pour certaines matières ou événements (p. ex. le sport ou l'éducation sexuelle)?,"Prévoir des aménagements, plutôt que dispenses, respectant la liberté de religion de chacun",FAVOR,fr,X-Stance,,"Provide accommodations, rather than exemptions, that respect everyone's freedom of religion",en,"Fournir des accommodements, plutôt que des exemptions qui respectent la liberté de religion de chacun"
48386,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être transparent?,Aussi pour tous les acteurs et associations politiques avec une transparence sur les revenus et la fortune.,FAVOR,fr,X-Stance,,Also for all political actors and associations with transparency on income and wealth.,en,Aussi pour tous les acteurs politiques et les associations avec transparence sur les revenus et la richesse.
48532,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,"Face aux sommes indécentes payées aux patrons des assurances maladie et face aux coûts inutiles du marketing, de la publicité et du démarchage, il n'est pas normal que des personnes aient à payer plus que 10% de leur revenu pour leur santé.",FAVOR,fr,X-Stance,,"Given the outrageous amounts paid to health insurance executives and the unnecessary costs of marketing, advertising, and soliciting, it is not normal for people to have to pay more than ten percent of their income for their health.",en,"Étant donné les sommes scandaleuses versées aux dirigeants des compagnies d'assurance maladie et les coûts inutiles liés au marketing, à la publicité et à la sollicitation, il n'est pas normal que les gens aient à payer plus de dix pour cent de leur revenu pour leur santé."
48543,Les ménages privés devraient-ils pouvoir choisir librement leur fournisseur d'électricité (libéralisation complète du marché de l'électricité)?,"La libéralisation compète du marché mettrait en danger la production locale d'électricité, elle est donc à éviter.",AGAINST,fr,X-Stance,,"Complete market liberalization would endanger local electricity production, so it should be avoided.",en,"Une libéralisation totale du marché mettrait en danger la production locale d'électricité, il faut donc l'éviter."
49128,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,C'est le système et l'incapacité des milieux à travailler ensemble qui coûte trop cher pas les assurés.,AGAINST,fr,X-Stance,,"It is the and the inability of environments to work together that costs too much, not the insured.",en,"C'est l' et l'incapacité des environnements à travailler ensemble qui coûte trop cher, et non l'assuré."
49482,Les ménages privés devraient-ils pouvoir choisir librement leur fournisseur d'électricité (libéralisation complète du marché de l'électricité)?,"Dans les faits, cette liberté est un leurre pour la majorité de la population. La libéralisation ne profite d'abord qu'aux grandes entreprises et aux gros consommateurs, ce qui est une aberration écologique",AGAINST,fr,X-Stance,,"In reality, this freedom is an illusion for the majority of the population. Liberalization primarily benefits large companies and heavy consumers, which is an ecological aberration",en,"En réalité, cette liberté est une illusion pour la majorité de la population. La libéralisation profite principalement aux grandes entreprises et aux gros consommateurs, ce qui est une aberration écologique"
49483,Êtes-vous favorable à l'introduction d'un salaire minimum de 4’000 CHF pour toutes les personnes salariées pour un poste à plein temps?,Ce niveau de salaire est aujourd'hui insuffisant dans beaucoup de régions. Le montant devrait être porté à 4500 CHF.,FAVOR,fr,X-Stance,,"This salary level is now insufficient in many regions. The amount should be raised to 4,50 Swiss Francs.",en,Ce niveau de salaire est aujourd'hui insuffisant dans de nombreuses régions. Le montant devrait être relevé à CHF 4.50.
49489,Les tronçons autoroutiers à forte fréquentation devraient-ils être étendus à six voies?,Le trafic individuel devrait réduit par un développement des transports collectifs et publics. Les autoroutes ont toujours créé du trafic.,AGAINST,fr,X-Stance,,Individual traffic should be reduced by developing collective and public transportation. Highways have always created traffic.,en,Le trafic individuel devrait être réduit en développant les transports collectifs et publics. Les autoroutes ont toujours créé du trafic.
49771,"Une vaccination obligatoire des enfants, basée sur le plan de vaccination suisse, devrait-elle être instaurée?",La vaccination doit être accompagnée des informations concernant les risques et les conséquences des maladies,AGAINST,fr,X-Stance,,Vaccination must be accompanied by information about the risks and consequences of diseases,en,La vaccination doit être accompagnée d'informations sur les risques et les conséquences des maladies
51171,Une initiative souhaite donner à la Confédération plus de compétences pour prendre des mesures permettant la diminution des coûts de la santé (introduction d'un frein aux coûts). Êtes-vous en faveur de cette proposition?,"La santé ne coutera pas moins cher, au contraire. Les cantons et la Confédération doivent consentir à un invesstissement, en particulier dans les domaines de la prévention, actuellement à la seule charge de l'initiative privée et dans les soins ambulatoires, actuellement entièrement pris en charge par les primes.",FAVOR,fr,X-Stance,,"Health will not be less expensive, on the contrary. The cantons and the Confederation must agree to an investment, particularly in the areas of prevention, currently the sole responsibility of private initiative, and outpatient care, currently entirely covered by premiums.",en,"La santé ne sera pas moins coûteuse, au contraire. Les cantons et la Confédération doivent consentir à un investissement, en particulier dans les domaines de la prévention, actuellement de la seule responsabilité de l'initiative privée, et des soins ambulatoires, actuellement entièrement couverts par les primes."
52197,Le moratoire actuel sur les plantes et les animaux génétiquement modifiés devrait-il être prolongé au-delà de 2021?,Les expertises sur les OGM n'ont été réalisées pour l'essentiel que par les entreprises qui les fabriquent. Juges et parties. C'est un non sens total.,FAVOR,fr,X-Stance,,The studies on GMOs have essentially been carried out by the companies that manufacture them. Judges and parties. This is complete nonsense.,en,Les études sur les OGM ont essentiellement été menées par les entreprises qui les fabriquent. Juges et parties. C'est du grand n'importe quoi.
53181,Les personnes assurées devraient-elles contribuer davantage aux coûts de la santé (p. ex. en augmentant la franchise minimale)?,Il faut une caisse publique et le remboursement des soins dentaires.,AGAINST,fr,X-Stance,,There needs to be a public fund and reimbursement for dental care.,en,Il doit y avoir un fonds public et un remboursement pour les soins dentaires.
54379,L'introduction du vote électronique lors des votations et des élections (E-Voting) devrait-elle être poursuivie?,Pas tant qu'il n'existe pas de solution 100% sûre. Une perte de confiance serait trop préjudiciable.,AGAINST,fr,X-Stance,,Not as long as there isn't a completely safe solution. A loss of confidence would be too damaging.,en,Pas tant qu'il n'y aura pas de solution complètement sûre. Une perte de confiance serait trop préjudiciable.
54576,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,une mesure qui favorisera certainement l'intérêt des jeunes et leur implication.,FAVOR,fr,X-Stance,,a measure that will certainly encourage young people's interest and involvement.,en,une mesure qui encouragera certainement l'intérêt et l'implication des jeunes.
56072,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Dans la mesure où on développe en même temps les transports publics,FAVOR,fr,X-Stance,,As public transportation is being developed at the same time,en,Alors que les transports publics se développent en même temps
56720,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,Il est important de soutenir les personnes qui souhaitent améliorer leur formation ou à se reconvertir mais cela devrait plutôt passer par des déductions fiscales cantonales que par des aides pécuniaires de la part de la Confédération.,AGAINST,fr,X-Stance,,"It is important to support people who want to improve their training or retrain, but this should be done through cantonal tax deductions rather than financial aid from the Confederation.",en,"Il est important de soutenir les personnes qui souhaitent améliorer leur formation ou se reconvertir, mais cela devrait se faire par le biais de déductions fiscales cantonales plutôt que par des aides financières de la Confédération."
71069,Les permis de séjour des migrants et migrantes non ressortissants des Etats membres de l’UE/AELE devraient-ils être obligatoirement liés au respect de la Convention d’intégration?,"Dans notre canton, il y a un tissu économique basé sur des ressortissants non UE/AELE, qui travaille notamment dans des multinationales, la banque et les organisations internationales et dont il faut tenir compte pour une telle politique.",AGAINST,fr,X-Stance,,"In our canton, there is an economic fabric based on non-EU/EFTA nationals, who work notably in multinationals, banking and international organizations and who must be taken into account for such a policy.",en,"Dans notre canton, il existe un tissu économique basé sur des ressortissants non membres de l'UE/AELE, qui travaillent notamment dans des multinationales, des banques et des organisations internationales et qui doivent être pris en compte pour une telle politique."
71076,"Les traitements médicaux par méthodes complémentaires (alternative) doivent-ils continuer à être pris en charge, après 2017, par l’assurance maladie obligatoire (LAMal)?",Plutôt oui sous réserve qu'ils respectent le principe de l'assurance maladie obligatoire: coûts - efficacité - adéquation,FAVOR,fr,X-Stance,,"Rather yes, provided they respect the principle of compulsory health insurance: costs - efficiency - adequacy",en,"Plutôt oui, à condition qu'ils respectent le principe de l'assurance maladie obligatoire : coûts - efficacité - adéquation"
71270,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?",Le service militaire ou civile devrait être volontaire.,AGAINST,fr,X-Stance,,Military or civilian service should be voluntary.,en,Le service militaire ou civil devrait être volontaire.
71357,"À votre avis, l’application rigoureuse de l’initiative sur l’immigration de masse doit-elle avoir la priorité sur le maintien des accords bilatéraux conclus avec l’UE?",Si cela est juridiquement compatible avec la mise en oeuvre de l'initiative.,FAVOR,fr,X-Stance,,If this is legally compatible with the implementation of the initiative.,en,Si cela est légalement compatible avec la mise en œuvre de l'initiative.
71798,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?",L'engagement au service de la communauté ne se fait pas par décret et sous contrainte.,AGAINST,fr,X-Stance,,Commitment to serving the community is not done by decree or under duress.,en,L'engagement à servir la communauté ne se fait pas par décret ou sous la contrainte.
71924,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,"La question est peu claire: je suis favorable à ce que les prestations sociales soient identiques pour chacun, sans réduction en cas de famille nombreuse, sans réduction pour les jeunes adultes.",AGAINST,fr,X-Stance,,"The question is unclear: I am in favor of social benefits being the same for everyone, without reduction in case of a large family, no reduction for young adults.",en,"La question n'est pas claire : je suis favorable à ce que les avantages sociaux soient les mêmes pour tous, sans réduction en cas de famille nombreuse, pas de réduction pour les jeunes adultes."
72598,"Les traitements médicaux par méthodes complémentaires (alternative) doivent-ils continuer à être pris en charge, après 2017, par l’assurance maladie obligatoire (LAMal)?","Les médecines complémentaires/alternatives  sont essentielles pour un système de santé efficace, pour de la prévention et des traitements moins lourds, provoquant moins d'effets secondaires.",FAVOR,fr,X-Stance,,"Complementary/alternative medicines are essential for an effective health , for prevention and less heavy treatments, causing fewer side effects.",en,"Les médecines complémentaires/alternatives sont essentielles pour une santé efficace, pour la prévention et des traitements moins lourds, provoquant moins d'effets secondaires."
72674,Est-il nécessaire de fermer davantage d’hôpitaux en Suisse pour réduire les coûts de la santé?,La diminution des couts de la santé doit venir d'une diminution des prestations données par l'assurance maladie obligatoire. Pas par une réduction de qualité du personnel/matériel médical.,AGAINST,fr,X-Stance,,The decrease in healthcare costs must come from a decrease in the benefits provided by mandatory health insurance. Not from a reduction in the quality of medical staff/equipment.,en,La diminution des coûts des soins de santé doit provenir d'une diminution des prestations fournies par l'assurance maladie obligatoire. Et non pas de la réduction de la qualité du personnel/des équipements médicaux.
72685,Est-il nécessaire de fermer davantage d’hôpitaux en Suisse pour réduire les coûts de la santé?,"Des critères d'exigences pour garantir la capacité des hôpitaux à remplir les missions qui leur sont confiées ont été établis par la Conférence des directeurs cantonaux de la santé. Ils stratifient le type de soins que peut assumer tel ou tel hôpital. Cette réflexion doit englober les missions alternatives que peuvent remplir les hôpitaux ne les respectant pas, pour qu'ils restent des lieux utiles aux patients et puissent former la relève des soignants.",AGAINST,fr,X-Stance,,"Criteria have been established by the Conference of Cantonal Health Directors to guarantee the ability of hospitals to fulfill the missions entrusted to them. They stratify the type of care that each hospital can assume. This reflection must encompass the alternative missions that can be fulfilled by hospitals that do not respect them, so that they remain useful places for patients and can train the next generation of caregivers.",en,"Des critères ont été établis par la Conférence des directeurs cantonaux de la santé afin de garantir la capacité des hôpitaux à remplir les missions qui leur sont confiées. Ils stratifient le type de soins que chaque hôpital peut assumer. Cette réflexion doit englober les missions alternatives qui peuvent être remplies par les établissements qui ne les respectent pas, afin qu'ils restent des lieux utiles pour les patients et puissent former la prochaine génération de soignants."
74205,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,"Une augmentation de la franchise contribuera à responsabiliser davantage la population quant à sa consommation de prestations médicales.
Il n'est plus possible de déplorer l'augmentation des coûts de la santé tout en refusant d'agir sur les causes de cette augmentation.",FAVOR,fr,X-Stance,,"An increase in the deductible will help to make the population more responsible for its consumption of medical services.
It is no longer possible to lament the increase in health costs while refusing to act on the causes of this increase.",en,"Une augmentation de la franchise contribuera à rendre la population plus responsable de sa consommation de services médicaux.
Il n'est plus possible de déplorer l'augmentation des coûts de santé tout en refusant d'agir sur les causes de cette augmentation."
74331,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être complètement transparent?,Ceux qui s'y opposent ont certainement des choses à dissimuler.,FAVOR,fr,X-Stance,,Those who oppose it surely have something to hide.,en,Ceux qui s'y opposent ont sûrement quelque chose à cacher.
74501,Seriez-vous favorable à ce que des prestations complémentaires pour les familles à faible revenu soient introduites à l’échelon national?,Nous devons soutenir les familles et plus particulièrement les familles dans le besoin,FAVOR,fr,X-Stance,,"We must support families, especially those in need",en,"Nous devons soutenir les familles, en particulier celles qui sont dans le besoin"
74522,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?","Nous sommes favorables au service civil obligatoire pour toutesn et tous, mais sommes opposé au service militaire obligatoire",AGAINST,fr,X-Stance,,"We are in favor of compulsory civil service for all, but are opposed to compulsory military service",en,"Nous sommes en faveur du service civil obligatoire pour tous, mais nous sommes contre le service militaire obligatoire"
