id,target,comment,label,language,dataset,transformation,translation,target_lang,rtt
21554,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"Les nouveaux avions étant des chasseurs et non des bombardiers, plutôt oui.",FAVOR,fr,X-Stance,,"Neue Jets sind Jagdflugzeuge und nicht Bomber, also eher ja.",de,"eufs neufs sont des avions de chasse et non des bombardiers, donc oui."
21673,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,Par le biais d'instruments de marché comme par exemple des incitations fiscales,FAVOR,fr,X-Stance,,Durch Markteinstrumente wie beispielsweise steuerliche Anreize,de,Through des instruments de marché tels que par exemple des incitations fiscales
21752,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Pour autant qu'une offre alternative de transport existe,FAVOR,fr,X-Stance,,eswegen existiert eine alternative Verkehrsangebot,de,es existe une alternative offre de transport
21939,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"Oui, si il s'agit de la production d'énergie par la force hydraulique indigène.",FAVOR,fr,X-Stance,,"Ja, wenn es um die Produktion von Energie durch die lokale Wasserkraft handelt.",de,"ois, si cela concerne la production d'énergie grâce aux ressources hydrauliques locales."
22207,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"À nouveau, en tant que secrétaire du GSsA, j'y suis farouchement opposé. Ces nouveaux avions de combats coûteront 6 milliards ce qui est une dépense totalement disproportionnée, inutile et nuisible pour l'environnement. De plus, nous voterons sur cet acquisition sans même savoir quel type d'avions sera acheté ce qui est profondément antidémocratique !",AGAINST,fr,X-Stance,,"Noch einmal, als Sekretärin desGSsA bin ich diesem standhaft widersprochen. Diese neuen Kampfflugzeuge werden 6 Milliarden kosten, was eine vollkommen überproportional, nutzlos und schädlich für die Umwelt ausfallende Ausgabe ist. Darüber hinaus werden wir über diese Ausrüstung abstimmen, ohne zu wissen, welcher Art von Flugzeugen gekauft wird, was tiefgreifend antidemokratisch ist!",de,"Encore une fois, en tant que secrétaire du GSsA, je me suis farouchement opposée à cela. Ces nouveaux avions de combat coûteront 6 milliards, ce qui représente une dépense parfaitement disproportionnée, inutile et nuisible pour l'environnement. De plus, nous allons voter sur cette équipement sans savoir quel type d'avions seront achetés,-ce qui est profondément antidémocratique!"
22328,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,C'est la manière la plus efficace de lutter contre la dépendance à l'aide sociale et contre le chômage.,FAVOR,fr,X-Stance,,"Dies ist die effektivste Methode, um Abhängigkeit von Sozialhilfe und Arbeitslosigkeit zu bekämpfen.",de,Cette est la méthode la plus efficace pour combattre la dépendance aux prestations sociales et au chômage.
22334,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,Sans discussion. Il n'y a aujourd'hui plus d'excuse pour expliquer quelque différence salariale que ce soit. C'est bien écrit dans la constitution,FAVOR,fr,X-Stance,,: Ohne Diskussion. Heute gibt es keine Entschuldigung mehr für irgendeine Lohnunterschiede. Das steht auch in der Verfassung geschrieben.,de,"e Sans discussion. Aujourd'hui, il n'y a plus aucune excuse pour les différences de salaire. Cela est également écrit dans la constitution."
22345,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"Il faut enfin un peu d'ambition dans ce pays qui a tant de potentiel ! Nous sommes déjà en retard, et celui-ci se creuse un peu plus chaque jour.",FAVOR,fr,X-Stance,,"Endlich ein bisschen Ambition in diesem Land, das so viel Potenzial hat! Wir sind bereits zu spät, und dieser Rückstand creist sich jeden Tag ein wenig mehr.",de,"alement un peu d'ambition dans ce pays qui a tant de potentiel! Nous sommes déjà en retard, et ce retard s'accroît un peu chaque jour."
22347,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?","Je ne suis pas opposé à des solutions ponctuelles, mais ce n'est pas le bon moyen de régler le problème, car cela ne fera que le déplacer.",AGAINST,fr,X-Stance,,"e ich nicht gegen temporäre Lösungen, aber dies ist nicht der richtige Weg, das Problem zu lösen, da dies es nur verschieben würde.",de,"e ne pas être contre des solutions temporaires, mais ce n'est pas le bon chemin pour résoudre le problème, car cela ne ferait que le reporter."
22352,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"On ne peut plus garantir la sécurité de notre ciel par nous-mêmes, il est temps de changer d'époque.",FAVOR,fr,X-Stance,,"die Sicherheit unseres Himmels selbst mehr garantieren wir nicht mehr, es ist an der Zeit, eine Epoche zu wechseln.",de,"ous ne garantissons même plus la sécurité de notre ciel, il est temps de changer d'époque."
22353,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?","Dans le respect de la protection des données, oui.",FAVOR,fr,X-Stance,,"Ja, im Einklang mit den Datenschutzbestimmungen.",de,"Oui, en conformité avec les règles de protection des données."
22692,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Il s'agit avant tout d'inciter la population à privilégier les transports publics à travers leur développement massif et leur gratuité. Les péages risquent de pénaliser les personnes contraintes d’utiliser leur voiture pour se rendre au travail. Je suis en revanche pour taxer fortement l'achat de gros véhicules polluants.,AGAINST,fr,X-Stance,,"Es handelt sich vor allem darum, die Bevölkerung dazu zu bewegen, öffentliche Verkehrsmittel vorzuziehen, indem man ihre Nutzung durch Massenerweiterung und die Freigabe fördert. Gebühren könnten diejenigen benachteiligen, die gezwungen sind, ihren Wagen zur Arbeit zu benutzen. Ich bin jedoch für strenge Steuern auf den Kauf großer, umweltunfreundlicher Fahrzeuge.",de,"Il s'agit avant tout de convaincre la population de privilégier les transports publics en développant leur utilisation grâce à des mesures d'encouragement et en facilitant leur accès. Les tarifs pourraient négativement affecter ceux qui sont obligés d'utiliser leur voiture pour se rendre au travail. Cependant, je suis pour des taxes strictes sur l'achat de véhicules volumineux et nuisibles à l'environnement."
22793,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,"Le problème est surestimé par des biais statistiques et se résout très naturellement par la participation toujours plus forte des femmes au marché du travail, également dans les postes à responsabilités.",AGAINST,fr,X-Stance,,"Das Problem wird durch statistische Bias überbewertet und löst sich sehr natürlich durch die immer stärkere Beteiligung von Frauen am Arbeitsmarkt, auch in führenden Positionen.",de,": Le problème est surévalué en raison des biais statistiques et se résout naturellement avec l'engagement croissant des femmes sur le marché du travail, y compris en positions dirigeantes."
22982,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,"L'instauration d'une réelle égalité des salaires entre hommes et femmes doit être un objectif majeur de politique publique. Elle passe nécessairement par le renforcement des contrôles sur le terrain et par des sanctions en cas de violation par des entreprises de ce principe essentiel. Le principe d'égalité est inscrit dans la loi, il faut maintenant s'assurer de son application.",FAVOR,fr,X-Stance,,"Die Einführung einer wahren Lohngleichheit zwischen Männern und Frauen muss ein majestätisches Ziel der öffentlichen Politik sein. Sie erfordert notwendigerweise den Stärkung der Kontrolle auf dem Gelände und Strafen bei Verletzung dieses wesentlichen Prinzips durch Unternehmen. Das Prinzip der Gleichheit ist in die Gesetzgebung eingebaut; es muss jetzt sicher gestellt werden, dass es umgesetzt wird.",de,L'introduction d'une véritable égalité salariale entre hommes et femmes doit être un objectif majestueux de la politique publique. Elle requiert nécessairement une renforcement du contrôle sur le terrain et des sanctions en cas de violation de ce principe essentiel par les entreprises. Le principe de l'égalité est intégré dans la législation ; il faut maintenant s'assurer qu'il est mis en œuvre.
23012,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"La Suisse n'a pas besoin de nouveaux avions de combat. Les avions de combat servent - leur nom l'indique - au combats aériens... mais qui allons-nous donc combattre avec ces engins d'un autre temps? Par contre, les milliards que coûteront ces jets manqueront cruellement pour répondre aux besoins réels des habitant-e-s du pays dans les domaines de la santé, de la formation, du logement, des prestations sociales... sans parler des besoins d'investissements face à la crise climatique.",AGAINST,fr,X-Stance,,"Schweiz braucht keine neuen Kampfflieger. Kampfflugzeuge dienen - wie ihr Name es andeutet - dem Luftkampf... aber wen sollen wir mit diesen Maschinen des anderen Zeitalters kämpfen? Stattdessen werden die Milliarden, die diese Jets kosten, dringend notwendig sein, um die realen Bedürfnisse der Bevölkerung in den Bereichen Gesundheit, Ausbildung, Wohnraum und Sozialleistungen zu erfüllen... ohne zu sprechen von den Investitionsbedürfnissen im Hinblick auf die Klimakrise.",de,"La Suisse n'a pas besoin de nouveaux chasseurs. Les avions de combat servent – comme leur nom l'indique – au combat aérien… mais contre qui devrions-nous faire face avec ces machines du siècle dernier? Au lieu de là, les milliards que ces jets coûteront sont grandement nécessaires pour répondre aux réels besoins de la population en matière de santé, d'éducation, d'habitat et de prestations sociales… sans parler des besoins d'investissement face à la crise climatique."
23209,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Je suis pour une vignette différente pour les suisse et les étrangers qui utilisent nos routes au rabais.,AGAINST,fr,X-Stance,,"Ich bin für eine andere Gebühr für Schweizer und Ausläger, die unsere Straßen nutzen.",de,Je suis pour une autre taxe pour les Suisse et les étrangers qui utilisent nos routes.
23361,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,En faisant attention à l'énergie grise produite pour leur installation.,FAVOR,fr,X-Stance,,"Beachten Sie die graue Energie, die für ihre Anlage produziert wird.",de,eillez la énergie grise produite pour votre installation.
23537,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"Oui car ce sont des moyens efficaces de lutte contre un chômage de long terme, néfaste pour l'individu et la société",FAVOR,fr,X-Stance,,"Ja, weil dies effektive Mittel gegen einen langfristigen Arbeitslosigkeit sind, die schädlich für den Individuum und die Gesellschaft ist.",de,"o, car ces moyens sont efficaces contre une chômage à long terme qui est nuisible pour l'individu et la société."
23689,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,bien qu'il me paraît techniquement difficile de le mettre en place,FAVOR,fr,X-Stance,,"obwohl ich es technisch schwierig finde, es umzusetzen",de,Bien que je trouve cela techniquement difficile à mettre en œuvre
23733,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Il faut cependant veiller aux impacts sociaux de tels péages et les introduire une fois seulement que l'offre en transports publics est suffisante.,FAVOR,fr,X-Stance,,"Es muss jedoch geprüft werden, welche sozialen Auswirkungen solche Gebühren haben und sie nur eingeführt werden, wenn die Angebot an öffentlichen Verkehrsmitteln ausreichend ist.",de,'il faut cependant examiner les effets sociaux de telles frais et les introduire seulement si l'offre de transport public est suffisante.
23761,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,C'est un investissement de prévention pour diminuer le risque de chômage. Il faut augmenter les déductions fiscales pour les coûts de formation continue.,FAVOR,fr,X-Stance,,"Es ist eine Präventionsinvestition, um den Risiko von Arbeitslosigkeit zu verringern. Man muss die Steuerabgaben für die Kosten der fortlaufenden Ausbildung erhöhen.",de,'il s'agit d'une investissement en prévention pour réduire le risque de chômage. Il faut augmenter les impôts pour couvrir les coûts de la formation continue.
23768,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,Des mesures temporaires jusqu'à ce que l'égalité des salaires (pour travail égal) entre hommes et femmes soit réalisée.,FAVOR,fr,X-Stance,,. Übergangsmaßnahmen bis zur Erreichung der Lohngleichheit (für gleichwertige Arbeit) zwischen Männern und Frauen.,de,. Mesures transitoires jusqu'à l'atteinte de l'égalité salariale (pour travail équivalent) entre hommes et femmes.
23780,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"Pas forcément à l'aide de subventions, mais plutôt en renforçant les conditions-cadres régulatoires.",FAVOR,fr,X-Stance,,"Gerne nicht notwendigerweise mit Subventionen, sondern eher durch die Stärkung der regulatorischen Rahmenbedingungen.",de,"Pas nécessairement avec des subventions, mais plutôt par la strengthening of les conditions réglementaires."
23787,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,La défense aérienne est un élément centrale de notre sécurité.,FAVOR,fr,X-Stance,,Die Luftverteidigung ist ein zentrales Element unserer Sicherheit.,de,La défense aérienne est un élément central de notre sécurité.
23882,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,Oui surtout pour les plus de 50 ans qui ne demandent souvent qu'à retravailler jusqu'à l'âge de la retraite.,FAVOR,fr,X-Stance,,"Ja, insbesondere für Menschen über fünfzig, die oft nur darauf warten, bis sie in den Ruhestand gehen, weiterzuarbeiten.",de,"ois, en particulier pour les personnes de plus de cinquante ans, qui attendent souvent seulement qu'ils prennent leur retraite pour continuer à travailler."
23888,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?","J'encourage plutôt à la réduction de l'utilisation de la voiture en ville,étant donné que l'offre de transports publics y est dense. Il faudrait donc par exemple des péages à l'entrée des villes, sur le modèle des grandes villes européenes.",AGAINST,fr,X-Stance,,"Ich fördere stattdessen die Reduzierung des Autoverkehrs in Städten, da die Angebot öffentlicher Verkehrsmittel dort dicht ist. Es wäre daher beispielsweise sinnvoll, Eintrittsgebühren an den Stadtrand einzuführen, nach dem Vorbild großer europäischer Städte.",de,"Je favorise plutôt la réduction du trafic automobile dans les villes, car l'offre de transports publics y est dense. Il serait donc sensé, par exemple, d'introduire des taxes d'entrée au périphérique, sur le modèle de grandes villes européennes."
23933,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"clairement, et je suis convaincu que ces soutiens financier seraient des plus values pour toutes et tous.",FAVOR,fr,X-Stance,,"clearly, und ich bin überzeugt, dass diese finanziellen Unterstützung für alle und jedermann von großem Nutzen sein würden.",de,"evidemment, et je suis convaincu que cette assistance financière serait de grande utilité pour tous et pour chacun."
23954,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"Franchement, avons nous besoin d'avions de combat ?",AGAINST,fr,X-Stance,,"echt, brauchen wir Kampfflugzeuge?",de,"evidemment, avons-nous besoin de bombardiers?"
24003,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"Le monde du travail évolue sans cesse, il est primordial de soutenir les personnes qui sont à la recherche d'un emploi dans un délais le plus court possible.",FAVOR,fr,X-Stance,,"Der Arbeitsmarkt ändert sich ständig, es ist entscheidend, die Menschen, die Arbeit suchen, so schnell wie möglich zu unterstützen.",de,": Le marché du travail change constamment, il est crucial de soutenir les personnes cherchant du travail aussi rapidement que possible."
24012,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"Oui, mais elle doit être cohérente et favoriser la production locale, et surtout sans augmenter les taxes.",FAVOR,fr,X-Stance,,"ja, aber sie muss konsistent sein und die lokale Produktion fördern, und vor allem dürfen die Steuern nicht erhöht werden.",de,", mais elle doit être cohérente et promouvoir la production locale, et surtout, les taxes ne doivent pas être augmentées."
24019,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,Des programmes de reconversion spécifiques en lien avec les professions de la transition énergétique et écologique devraient être mis en place,FAVOR,fr,X-Stance,,especifische Umwandlungsprogramme im Zusammenhang mit den Berufen der Energiewende und Umwelt sollten eingerichtet werden,de,especifics des programmes de transformation en lien avec les métiers de l'énergie et de l'environnement devraient être mis en place
24041,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"Tout investissement dans la formation rapporte à termes plus qu'il ne coûte et ce pour de nombreuses raisons: meilleures qualifications, sentiment de pouvoir progresser pour ceux qui le souhaitent, plus de plaisir dans une qualification mieux choisie, etc. Par ailleurs, l'évolution de plus en plus rapide des technologies et des connaissances impliquent un renouvellement constant des formations acquises.",FAVOR,fr,X-Stance,,"Jeder Investition in die Ausbildung zahlt im Laufe der Zeit mehr ein als sie kostet und das aus zahlreichen Gründen: bessere Qualifikationen, das Gefühl, Fortschritte zu machen für diejenigen, die das wünschen, mehr Freude an einer besser gewählten Ausbildung, usw. Darüber hinaus impliziert die zunehmend schnelle Evolution von Technologien und Wissen einen kontinuierlichen Wiederholungsprozess der erworbenen Ausbildungen.",de,"Chaque investissement dans l'éducation rapporte plus à long terme que ce qu'il coûte et ce pour de nombreuses raisons : des qualifications améliorées, le sentiment d'avancer pour ceux qui le souhaitent, plus de plaisir dans une formation mieux choisie, etc. De plus, l'évolution croissante des technologies et des connaissances implique un processus continu de réitération des formations acquises."
24052,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,"Le contrôle, mais surtout l'incitation à l'égalité de traitement devrait être beaucoup plus sérieuse qu'actuellement ou cela n'est absolument plus compréhensible, ni acceptable.",FAVOR,fr,X-Stance,,"Die Kontrolle, aber vor allem die Beförderung des gleichen Behandlungsrechts sollte viel ernster gemeint sein als derzeit, oder es ist einfach nicht mehr verstehbar oder akzeptabel.",de,": La contrôle, mais surtout la promotion du même droit au traitement devrait être pris beaucoup plus au sérieux qu'il ne l'est actuellement, sinon cela ne sera plus compréhensible ou acceptable."
24068,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,C'est une évidence et une urgence ! La recherche dans ce domaine doit aussi être renforcée.,FAVOR,fr,X-Stance,,Es ist eine Offenbarung und eine Notwendigkeit! Die Forschung in diesem Bereich muss auch verstärkt werden.,de,'est une révélation et une nécessité! La recherche dans ce domaine doit également être renforcée.
24070,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?","Les autoroutes ont déjà été financées par taxes et impôts, L'introduction d'une telle mesure risque de pénaliser des usagers qui n'ont pas de marge de manoeuvre pour modifier leur comportement.",AGAINST,fr,X-Stance,,": Die Autobahnen wurden bereits durch Steuern und Abgaben finanziert. Die Einführung einer solchen Maßnahme könnte Nutzer schädigen, die keine Möglichkeit haben, ihr Verhalten zu ändern.",de,: Les autoroutes ont déjà été financées par des impôts et des taxes. L'introduction d'une telle mesure pourrait nuire aux utilisateurs qui n'ont pas la possibilité de changer leur comportement.
24082,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,Toute armée crédible se doit de pouvoir protéger ses troupes au sol par un appui aérien indépendant.,FAVOR,fr,X-Stance,,"eine glaubwürdige Armee muss in der Lage sein, ihre terrestrischen Truppen durch unabhängiges Luftunterstützung zu schützen.",de,'une armée crédible doit être capable de protéger ses troupes terrestres par un soutien aérien indépendant.
24083,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?",Les analyse ADN permettent d'apporter des moyens de preuves très utiles et efficaces. Leur amélioration apparaît une bonne chose. Cependant on ne devrait pas aller vers un fichage généralisé de la population.,FAVOR,fr,X-Stance,,: Die DNA-Analysen bieten sehr nützliche und effektive Beweismittel. Ihre Verbesserung erscheint eine gute Sache. Allerdings sollte man nicht zu einem allgemeinen Fingerprinting der Bevölkerung gehen.,de,": Les analyses de ADN fournissent des preuves très utiles et efficaces. Leur amélioration semble une bonne chose. Cependant, on ne devrait pas aller jusqu'à un empreintage génétique général de la population."
24121,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,C'est une dépense inutile. Cet argent pourrait être utilisé pour subventionner davantage les énergies renouvelables et engager une transition énergétique.,AGAINST,fr,X-Stance,,Dies ist eine sinnlose Ausgabe. Dieses Geld könnte für die Förderung von erneuerbaren Energien und die Energiewende verwendet werden.,de,Cette sortie est sans sens. Ces fonds pourraient être utilisés pour promouvoir les énergies renouvelables et la transition énergétique.
24122,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?","Cela ouvre la porte à toutes sortes de dérive, comme celle de considérer des militants climat faisant grève comme des terroristes. Non aux lois liberticides.",AGAINST,fr,X-Stance,,"Das öffnet die Tür für alle möglichen Abweichungen, wie zum Beispiel dasiscriminieren von Klimaaktivisten, die streikieren, als Terroristen. Nein zu Gesetzen, die die Freiheiten einschränken.",de,"Cette ouverture laisse la porte ouverte à toutes sortes d'écarts, comme par exemple discriminer les activistes climatiques qui font grève, en les qualifiant de terroristes. Non aux lois qui restreignent les libertés."
24135,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,La formation continue est essentielle pour éviter le chômage des plus de 50 ans. Elle n'est pas assez soutenue.,FAVOR,fr,X-Stance,,"Die fortlaufende Bildung ist essentiell, um den Arbeitslosenanteil der Über-50-Jährigen zu vermeiden. Sie wird nicht ausreichend unterstützt.",de,La formation continue est essentielle pour éviter l'augmentation du taux de chômage parmi les personnes de plus de 50 ans. Elle n'est pas suffisamment soutenue.
24141,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?",Les régions rurales ont déjà beaucoup payé pour les villes. Je ne suis pas favorable à créer des mégapoles et une campagne vide. Par contre je suis favorable à un péage à l'entrée des villes.,AGAINST,fr,X-Stance,,: Die ländlichen Gebiete haben bereits viel für die Städte gezahlt. Ich bin nicht für die Erstellung von Megastädten und eines leeren Landes. Stattdessen bin ich für ein Verkehrsgebühr an der Stadtgrenze.,de,": Les régions rurales ont déjà beaucoup apporté aux villes. Je ne suis pas pour la création de mégapoles et de paysages désertiques. Au lieu de cela, je suis pour une taxe de circulation à la frontière urbaine."
24145,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?",Les prélèvements sur les jeunes lors de la manifestation sur le climat sont inacceptables et cela doit être fortement limité. Mais la police doit avoir la possibilité de recourir à des analyses ADN pour résoudre des enquêtes sur des crimes ou des délits graves.,FAVOR,fr,X-Stance,,"Die Abnahmen bei den Jugendlichen während der Umweltmanifestation sind unakzeptabel und müssen strikt begrenzt werden. Aber die Polizei muss die Möglichkeit haben, DNA-Analysen durchzuführen, um Ermittlungen bei Straftaten oder schweren Delikten zu lösen.",de,"Les baisses chez les jeunes durant la manifestation environnementale sont inacceptables et doivent être strictement limitées. Cependant, la police doit avoir la possibilité d'effectuer des analyses ADN pour résoudre des enquêtes sur des crimes ou des infractions graves."
24170,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,Il faut l'égalité salariale entre hommes et femmes. C'est un droit constitutionnel.,FAVOR,fr,X-Stance,,Es muss Gleichbehandlung im Lohn zwischen Männern und Frauen geben. Das ist ein konstitutionales Recht.,de,'il y avoir une égalité salariale entre les hommes et les femmes. C'est un droit constitutionnel.
24245,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,en donnant la possibilité de déduire fiscalement les coûts liés à la formation continue,FAVOR,fr,X-Stance,,durch die Steuerabzug von Kosten für fortlaufende Bildung ermöglicht,de,través du crédit d'impôt pour les coûts de formation continue rend possible
24256,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,"en parlant uniquement de la correction au niveau du salaire, on discute toujours de la conséquence et non de la cause. Favorisons toutes les mesures permettant à la femme de concilier vie professionnelle et vie privée, afin de pouvoir suivre des cursus similaires aux hommes, la correction de la différence salariale s'opérant alors d'elle-même.",AGAINST,fr,X-Stance,,"Indem man nur von der Lohnkorrektur spricht, diskutiert man immer die Konsequenz und nicht die Ursache. Lassen wir es auf alle Maßnahmen ankommen, die es der Frau ermöglichen, Beruf und Privatleben zu vereinen, damit sie ähnliche Karrieren wie Männer verfolgen kann, und die Lohnunterschiede korrigieren sich dann von selbst.",de,"En parlant seulement des ajustements salariaux, on discute toujours des conséquences et non de la cause. Laissons cela à toutes les mesures qui permettent à la femme de concilier vie professionnelle et vie personnelle, afin qu’elle puisse poursuivre des carrières similaires à celles des hommes, et alors les différences salariales s’effaceront d’eux-mêmes."
24272,La Confédération devrait-elle soutenir davantage les énergies renouvelables?,"On ne peut continuer par des aides étatiques de fausser le marché globalisé de l'électricité.
La recherche pour de nouvelles technologies innovantes dans le domaine de la production énergétique, doit être soutenue.",AGAINST,fr,X-Stance,,": Man kann nicht weiter mit staatlichen Subventionen den globalisierten Strommarkt verzerren.
Die Forschung nach neuen innovativen Technologien im Bereich der Energieproduktion muss unterstützt werden.",de,"'on ne peut pas continuer à distorcer le marché énergétique mondialisé avec des subventions gouvernementales.
La recherche de nouvelles technologies innovantes dans le domaine de la production d'énergie doit être soutenue."
24274,"Êtes-vous favorable à l'introduction de péages routiers (""Road pricing"") pour le transport individuel motorisé sur les routes très fréquentées?","Sinon cela favorise la mutation vers une société à deux vitesses où l'argent permet de tout acheter, y compris la mobilité, alors que celle-ci doit rester un droit du citoyen.
Les activités économiques et touristiques nécessitent une mobilité assurée, mais ne doivent pas être péjorées par des taxes supplémentaires.",AGAINST,fr,X-Stance,,": Andernfalls fördert dies eine Gesellschaft mit zwei Geschwindigkeiten zur Entstehung, wo Geld alles kaufen lässt, einschließlich der Mobilität, während sie für Bürger ein Recht bleiben sollte.
Wirtschaftliche und touristische Aktivitäten erfordern eine gewährleistete Mobilfahrt, dürfen jedoch nicht durch zusätzliche Steuern geschwächt werden.",de,": Dans le cas contraire, cela favorise une société à deux vitesses, où l'argent achète tout, y compris la mobilité, tandis que celle-ci devrait rester un droit pour les citoyens.
Les activités économiques et touristiques nécessitent un transport mobile assuré, sans pour autant être affaiblies par des taxes supplémentaires."
24286,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"Sans une flotte aérienne performante, il ne sert à rien d'avoir des forces terrestres. En temps de pays la police aérienne doit être assurée également par des avions adéquats et modernes.",FAVOR,fr,X-Stance,,"Ein effektives Luftwaffengeschwader ist sinnlos, wenn man terrestrische Kräfte hat. In Friedenszeiten muss die Luftpolizei auch durch angemessene und moderne Flugzeuge gewährleistet werden.",de,"'un escadron aérien efficace n'est sensé que s'il n'y a pas de forces terrestres. En temps de paix, la police aérienne doit également être assurée par des avions appropriés et modernes."
24287,"Selon vous, les moyens légaux permettant de recourir à l’analyse ADN lors d’enquêtes devraient-ils être étendus?","Les garde fous respectant la sphère privée sont suffisants. Si une étendue des moyens à disposition des enquêteurs peut permettre de résoudre plus de cas, il faut la soutenir.",FAVOR,fr,X-Stance,,"Les Garde-fous, die die Privatsphäre schützen, sind ausreichend. Wenn eine Ausdehnung der Mittel, die den Ermittlern zur Verfügung stehen, es ermöglicht, mehr Fälle zu lösen, muss sie unterstützt werden.",de,"Les garanties qui protègent la vie privée sont suffisantes. Si l'extension des moyens mis à la disposition des enquêteurs permet de résoudre plus de cas, elle doit être soutenue."
24342,La Confédération devrait-elle accroître son soutien financier à la formation continue et à la reconversion professionnelle?,"Il est essentiel, dans un monde où tout va très vite, que des métiers diparaissent et que d'autres se créentm que les personnes puissent maintenir ou acquérir les connaissances nécessaires.",FAVOR,fr,X-Stance,,"Es ist essentiell, in einem Welt, in dem alles sehr schnell geht, dass Berufe verschwinden und neue entstehen, dass Menschen die notwendigen Kenntnisse beibehalten oder erwerben können.",de,"'est essentiel, dans un monde où tout se passe très vite, où des métiers disparaissent et d'autres apparaissent, que les personnes puissent maintenir ou acquérir les connaissances nécessaires."
24347,Êtes-vous en faveur d'un contrôle plus strict de l'égalité des salaires entre hommes et femmes?,"Cela fait des décennies que l'égalité est inscrite dans la loi, et l'égalité salariale n'est toujours pas atteinte !",FAVOR,fr,X-Stance,,"Es sind Jahrzehnte vergangen, seit Gleichheit in die Gesetze eingebaut wurde, und Lohngleichheit ist immer noch nicht erreicht!",de,"depuis l'intégration de l'égalité dans les lois, le salaire égalitaire n'a toujours pas été atteint!"
